date,peak_pos,last_pos,weeks,rank,change,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2/17/2018,60,60,20,71,-11,0.621,0.389,92.003,0.0443,0.0715,1.68E-06,4,0.584,1,178253,-5.703,0.634,1
2/17/2018,73,0,1,73,,0.632,0.0841,97.04,0.0789,0.103,1.09E-05,4,0.707,10,278893,-7.031,0.372,1
2/17/2018,65,90,3,97,-7,0.616,0.0928,101.883,0.0328,0.186,0,4,0.532,10,223147,-7.074,0.292,0
2/17/2018,71,0,2,100,,0.554,0.127,119.993,0.0451,0.00695,0,4,0.793,11,225600,-6.624,0.225,0
2/10/2018,85,0,1,85,,0.716,0.201,129.987,0.165,0.0716,0,4,0.924,11,287992,-5.801,0.254,1
2/10/2018,4,28,52,29,-1,0.78,0.081,124.949,0.128,0.0622,0,4,0.776,10,204347,-4.374,0.666,0
2/10/2018,87,0,1,87,,0.333,0.126,139.965,0.175,0.0348,0,4,0.891,1,315185,-8.316,0.381,1
2/10/2018,73,0,1,73,,0.601,0.112,180.046,0.144,0.272,0,4,0.635,2,181319,-9.837,0.515,1
2/10/2018,83,0,1,83,,0.551,0.216,152.001,0.0936,0.0737,0,4,0.815,8,255849,-4.048,0.168,1
2/10/2018,56,80,19,89,-9,0.441,0.107,76.078,0.0347,0.0422,1.33E-05,4,0.638,2,214627,-9.064,0.473,1
2/10/2018,53,0,1,53,,0.676,0.0783,75.944,0.0596,0.25,0,4,0.781,1,293138,-4.387,0.328,1
2/3/2018,5,44,40,48,-4,0.613,0.134,100.066,0.0542,0.109,2.33E-05,4,0.775,3,208787,-4.586,0.797,0
2/3/2018,12,38,29,47,-9,0.346,0.0871,75.016,0.351,0.0151,7.04E-06,4,0.884,8,220307,-8.228,0.376,0
2/3/2018,45,65,21,59,6,0.617,0.119,147.986,0.0561,0.401,0,4,0.671,10,222573,-8.72,0.62,1
2/3/2018,56,82,20,98,-16,0.852,0.281,168.063,0.0933,0.163,2.04E-06,4,0.47,4,183200,-5.874,0.773,1
2/3/2018,74,86,6,90,-4,0.494,0.12,129.968,0.139,0.0247,0,4,0.889,8,213613,-5.578,0.24,0
2/3/2018,71,90,7,97,-7,0.643,0.103,133.029,0.117,0.0253,0,4,0.911,1,317701,-7.408,0.605,1
2/3/2018,88,97,4,96,1,0.394,0.0952,86.777,0.0336,0.423,0,3,0.277,8,207787,-8.903,0.227,1
2/3/2018,82,0,1,82,,0.789,0.237,130.947,0.134,0.218,0,4,0.726,2,183827,-4.097,0.268,1
2/3/2018,88,89,4,95,-6,0.824,0.0725,157.92,0.105,0.000239,0.0545,4,0.417,11,302147,-7.36,0.4,0
1/27/2018,4,80,20,96,-16,0.764,0.197,160.015,0.136,0.0527,0,4,0.613,2,208187,-6.509,0.417,1
1/27/2018,80,0,1,80,,0.458,0.045,102.967,0.0836,0.00407,0.000151,4,0.701,1,204727,-7.749,0.482,1
1/27/2018,29,42,25,46,-4,0.366,0.126,68.191,0.0531,0.241,0,5,0.487,8,272187,-9.405,0.161,0
1/20/2018,90,99,5,97,2,0.718,0.0537,82.034,0.213,0.00413,0,4,0.653,3,202805,-5.232,0.216,0
1/20/2018,56,62,21,56,6,0.634,0.0866,92.097,0.0468,0.214,0,4,0.638,6,196422,-6.474,0.473,1
1/20/2018,90,90,6,100,-10,0.568,0.0812,162.038,0.323,0.00171,1.11E-05,4,0.887,2,149242,-5.853,0.754,1
1/20/2018,1,32,52,38,-6,0.56,0.0944,134.066,0.0406,0.013,0,4,0.853,1,206693,-4.961,0.86,1
1/20/2018,66,86,12,93,-7,0.538,0.13,153.711,0.0397,0.381,0,4,0.509,0,223044,-6.456,0.178,1
1/13/2018,57,73,19,69,4,0.929,0.103,130.024,0.0839,0.118,0,4,0.602,6,177306,-2.741,0.677,0
1/13/2018,1,66,20,55,11,0.709,0.126,128.07,0.123,0.204,1.41E-05,4,0.766,9,211853,-6.471,0.506,0
1/13/2018,13,48,22,43,5,0.588,0.0906,113.617,0.0507,0.0285,2.11E-06,4,0.489,1,269600,-6.177,0.187,1
1/6/2018,38,38,5,46,-8,0.37,0.0781,140.352,0.0309,0.616,0,4,0.674,0,135533,-12.937,0.862,1
1/6/2018,9,9,24,13,-4,0.625,0.0708,150.277,0.0386,0.164,0,4,0.335,7,241107,-7.462,0.346,1
1/6/2018,71,0,1,71,,0.842,0.123,159.132,0.101,0.00277,0.000974,4,0.663,1,172017,-4.152,0.346,1
1/6/2018,87,0,1,87,,0.642,0.106,150.06,0.0588,0.00823,0,4,0.857,0,140793,-3.656,0.0658,1
1/6/2018,32,32,5,38,-6,0.598,0.117,202.082,0.037,0.766,0,3,0.24,7,151933,-8.435,0.776,1
1/6/2018,68,0,1,68,,0.737,0.28,134.066,0.238,0.00158,0,4,0.737,4,148560,-3.72,0.5,0
1/6/2018,90,0,1,90,,0.656,0.106,162.835,0.117,0.0158,0,4,0.87,8,191410,-5.081,0.416,1
1/6/2018,14,30,22,36,-6,0.402,0.463,139.752,0.0599,0.703,0,4,0.691,8,125827,-12.149,0.844,1
1/6/2018,92,0,1,92,,0.642,0.106,150.06,0.0588,0.00823,0,4,0.857,0,140793,-3.656,0.0658,1
1/6/2018,37,37,12,42,-5,0.15,0.108,139.208,0.041,0.844,1.15E-06,4,0.359,1,188933,-15.745,0.204,1
1/6/2018,44,68,20,64,4,0.606,0.166,160.223,0.456,0.00266,0,4,0.766,9,140000,-6.064,0.352,1
1/6/2018,69,0,1,69,,0.687,0.396,168.127,0.0863,0.116,0.000297,4,0.437,0,251284,-5.5,0.299,1
12/31/2017,4,59,17,61,-2,0.776,0.155,160.053,0.127,0.0609,0,4,0.616,2,208187,-6.519,0.459,1
12/31/2017,3,34,35,34,0,0.572,0.192,100.015,0.0387,0.57,0,4,0.629,5,250173,-7.733,0.386,0
12/31/2017,38,38,5,46,-8,0.363,0.15,140.296,0.0318,0.644,0,4,0.665,0,133293,-12.983,0.824,1
12/31/2017,9,9,24,13,-4,0.625,0.0708,150.277,0.0386,0.164,0,4,0.335,7,241107,-7.462,0.346,1
12/31/2017,5,44,36,39,5,0.626,0.0848,100.041,0.0432,0.0969,3.12E-05,4,0.774,3,211475,-4.432,0.777,0
12/31/2017,8,10,17,9,1,0.736,0.0879,118.369,0.0302,0.06,0,4,0.675,0,181279,-3.604,0.607,1
12/31/2017,12,35,25,28,7,0.346,0.0871,75.016,0.351,0.0151,7.04E-06,4,0.884,8,220307,-8.228,0.376,0
12/31/2017,14,0,1,14,,0.524,0.383,138.015,0.181,0.00111,0.000678,4,0.908,1,224285,-7.955,0.109,1
12/31/2017,4,40,47,25,15,0.78,0.118,124.953,0.102,0.0492,0,4,0.784,10,204347,-4.275,0.722,0
12/31/2017,67,77,7,75,2,0.419,0.105,119.958,0.165,0.416,0,4,0.823,10,187453,-10.358,0.277,0
12/31/2017,71,0,1,71,,0.842,0.123,159.132,0.101,0.00277,0.000974,4,0.663,1,172017,-4.152,0.346,1
12/31/2017,1,12,26,10,2,0.703,0.231,125.022,0.103,0.0659,0,4,0.926,11,223713,-6.337,0.485,0
12/31/2017,50,58,10,50,8,0.688,0.0734,90.013,0.0841,0.633,0,4,0.765,4,229573,-5.566,0.434,1
12/31/2017,52,64,5,70,-6,0.604,0.124,155.007,0.222,0.0652,6.43E-05,4,0.736,1,264532,-7.357,0.574,0
12/31/2017,1,36,50,30,6,0.815,0.091,88.357,0.152,0.222,0,4,0.63,2,228827,-4.265,0.813,1
12/31/2017,83,0,1,83,,0.529,0.089,138.076,0.0495,0.0595,0,4,0.767,5,228431,-4.421,0.247,0
12/31/2017,44,88,16,99,-11,0.437,0.106,180.043,0.039,0.101,1.27E-06,4,0.258,11,239000,-6.593,0.0967,0
12/31/2017,47,75,6,74,1,0.889,0.0925,96.024,0.0429,0.0328,0,4,0.726,0,173720,-3.655,0.649,1
12/31/2017,39,42,6,40,2,0.6,0.111,159.088,0.15,0.00806,0,4,0.453,2,244827,-6.217,0.154,1
12/31/2017,65,0,1,65,,0.65,0.102,146.028,0.128,0.00125,0,4,0.811,2,190679,-4.41,0.179,1
12/31/2017,41,91,18,96,-5,0.533,0.103,131.036,0.0412,0.0172,0.000152,4,0.797,0,146520,-9.74,0.329,0
12/31/2017,4,20,28,23,-3,0.795,0.0717,79.028,0.0504,0.0417,0.000113,4,0.801,1,163253,-5.115,0.754,0
12/31/2017,89,96,4,89,7,0.652,0.109,156.07,0.0323,0.325,0,4,0.517,7,238954,-6.153,0.333,1
12/31/2017,60,61,10,60,1,0.51,0.112,122.964,0.0633,0.446,2.46E-05,4,0.712,8,240507,-8.162,0.268,1
12/31/2017,45,60,17,58,2,0.617,0.119,147.986,0.0561,0.401,0,4,0.671,10,222573,-8.72,0.62,1
12/31/2017,3,4,16,6,-2,0.523,0.117,119.889,0.0597,0.239,0,4,0.936,5,124056,-6.71,0.699,1
12/31/2017,12,14,7,15,-1,0.761,0.136,78.514,0.13,0.0485,0,4,0.689,1,157643,-4.939,0.698,1
12/31/2017,2,3,20,3,0,0.523,0.132,104.988,0.03,0.184,3.56E-05,4,0.765,2,217307,-4.333,0.394,1
12/31/2017,15,15,4,24,-9,0.731,0.308,87.908,0.0868,0.0534,0,4,0.589,2,268867,-6.343,0.191,1
12/31/2017,90,90,3,95,-5,0.718,0.0537,82.034,0.213,0.00413,0,4,0.653,3,202805,-5.232,0.216,0
12/31/2017,26,31,12,27,4,0.581,0.0805,110.008,0.0767,0.189,3.61E-06,4,0.849,1,198237,-5.243,0.779,0
12/31/2017,87,0,1,87,,0.642,0.106,150.06,0.0588,0.00823,0,4,0.857,0,140793,-3.656,0.0658,1
12/31/2017,75,81,19,81,0,0.634,0.0866,92.097,0.0468,0.214,0,4,0.638,6,196422,-6.474,0.473,1
12/31/2017,16,16,14,16,0,0.543,0.199,143.916,0.0398,0.0777,0,4,0.573,8,223347,-5.357,0.308,0
12/31/2017,11,19,19,22,-3,0.633,0.0993,139.948,0.168,0.0232,0.000343,4,0.89,11,233087,-5.475,0.425,1
12/31/2017,58,65,16,63,2,0.852,0.281,168.063,0.0933,0.163,2.04E-06,4,0.47,4,183200,-5.874,0.773,1
12/31/2017,80,82,2,80,2,0.494,0.12,129.968,0.139,0.0247,0,4,0.889,8,213613,-5.578,0.24,0
12/31/2017,32,32,5,38,-6,0.598,0.117,202.082,0.037,0.766,0,3,0.24,7,151933,-8.435,0.776,1
12/31/2017,93,93,4,100,-7,0.568,0.0812,162.038,0.323,0.00171,1.11E-05,4,0.887,2,149242,-5.853,0.754,1
12/31/2017,50,54,4,67,-13,0.65,0.225,91.222,0.334,0.157,0,4,0.888,1,142582,-4.497,0.173,1
12/31/2017,85,0,3,88,,0.56,0.111,163.043,0.129,0.0668,0,4,0.708,9,230520,-7.132,0.411,1
12/31/2017,52,0,1,52,,0.743,0.0957,98.005,0.0451,0.213,0.0103,4,0.822,1,256551,-2.038,0.78,1
12/31/2017,97,100,4,97,3,0.728,0.0909,112.029,0.032,0.0558,0,4,0.575,4,243427,-5.846,0.242,1
12/31/2017,46,46,8,49,-3,0.657,0.0932,189.992,0.237,0.000738,3.34E-06,4,0.777,1,226107,-6.434,0.245,1
12/31/2017,52,52,14,55,-3,0.726,0.0745,103.001,0.054,0.032,0,4,0.667,8,174800,-4.172,0.77,1
12/31/2017,16,18,11,17,1,0.721,0.173,148.066,0.122,0.298,0,4,0.656,5,212120,-5.665,0.468,0
12/31/2017,57,72,18,73,-1,0.929,0.103,130.024,0.0839,0.118,0,4,0.602,6,177306,-2.741,0.677,0
12/31/2017,54,57,12,54,3,0.493,0.104,81.019,0.0338,0.0632,0,4,0.623,5,223847,-7.727,0.594,0
12/31/2017,54,56,14,56,0,0.573,0.083,76.02,0.0292,0.179,0,4,0.579,1,207187,-5.991,0.637,1
12/31/2017,1,76,19,66,10,0.709,0.133,128.063,0.139,0.189,1.72E-05,4,0.769,9,211853,-6.432,0.514,0
12/31/2017,63,78,14,76,2,0.621,0.389,92.003,0.0443,0.0715,1.68E-06,4,0.584,1,178253,-5.703,0.634,1
12/31/2017,11,22,27,11,11,0.582,0.153,126.075,0.103,0.29,0,4,0.798,10,213400,-7.38,0.766,1
12/31/2017,45,63,4,45,18,0.408,0.13,85.008,0.0237,0.113,0,4,0.588,3,205453,-8.662,0.484,1
12/31/2017,74,86,10,91,-5,0.855,0.099,96.989,0.0436,0.141,0.0045,4,0.743,5,202453,-3.976,0.871,0
12/31/2017,26,28,10,26,2,0.783,0.083,154.084,0.0856,0.047,0,4,0.643,10,163870,-6.458,0.579,1
12/31/2017,3,25,26,32,-7,0.678,0.128,102.681,0.0998,0.0164,1.31E-05,4,0.535,11,189440,-4.906,0.287,0
12/31/2017,28,79,5,82,-3,0.842,0.23,169.917,0.219,0.0157,0,4,0.613,10,238726,-4.332,0.645,0
12/31/2017,68,0,1,68,,0.737,0.28,134.066,0.238,0.00158,0,4,0.737,4,148560,-3.72,0.5,0
12/31/2017,90,0,1,90,,0.656,0.106,162.835,0.117,0.0158,0,4,0.87,8,191410,-5.081,0.416,1
12/31/2017,6,7,9,7,0,0.515,0.317,138.016,0.183,0.0338,0,4,0.896,2,303077,-5.395,0.174,1
12/31/2017,71,71,3,84,-13,0.643,0.103,133.029,0.117,0.0253,0,4,0.911,1,317701,-7.408,0.605,1
12/31/2017,12,13,22,12,1,0.696,0.179,116.054,0.0755,0.00256,9.71E-06,4,0.771,9,208827,-6.258,0.656,0
12/31/2017,4,5,16,4,1,0.771,0.0853,175.957,0.244,0.0117,0,4,0.838,1,245387,-3.791,0.405,1
12/31/2017,77,80,4,77,3,0.736,0.0978,143.966,0.308,0.113,0,4,0.658,9,160000,-6.097,0.804,0
12/31/2017,1,1,18,1,0,0.299,0.123,94.992,0.0263,0.779,0,3,0.587,8,259550,-7.365,0.356,1
12/31/2017,73,74,7,85,-11,0.467,0.334,135.995,0.119,0.0149,0.000238,4,0.921,1,191252,-8.443,0.287,1
12/31/2017,46,53,16,57,-4,0.696,0.231,144.981,0.182,0.119,0,4,0.82,7,292910,-4.918,0.617,0
12/31/2017,26,26,14,31,-5,0.844,0.087,170.142,0.275,0.0651,0,4,0.797,11,173600,-5.482,0.52,1
12/31/2017,44,45,9,53,-8,0.428,0.114,100.007,0.206,0.149,5.07E-05,4,0.88,9,172800,-8.28,0.333,1
12/31/2017,11,11,2,43,-32,0.743,0.0746,90.053,0.495,0.165,0,4,0.754,8,221013,-5.794,0.661,0
12/31/2017,14,30,22,36,-6,0.56,0.462,141.285,0.0611,0.652,0,4,0.676,8,124520,-6.281,0.828,1
12/31/2017,1,2,15,2,0,0.535,0.143,159.764,0.0776,0.13,0.00013,4,0.575,5,218320,-6.637,0.127,0
12/31/2017,51,51,19,51,0,0.524,0.2,140.053,0.245,0.0306,0,4,0.747,10,213132,-6.807,0.363,0
12/31/2017,68,70,14,72,-2,0.427,0.107,76.08,0.0336,0.0446,2.32E-05,4,0.639,2,214627,-9.013,0.457,1
12/31/2017,46,55,8,59,-4,0.699,0.174,108.031,0.348,0.00582,0,5,0.596,1,157505,-8.709,0.435,1
12/31/2017,92,0,1,92,,0.642,0.106,150.06,0.0588,0.00823,0,4,0.857,0,140793,-3.656,0.0658,1
12/31/2017,1,24,51,19,5,0.652,0.0931,95.977,0.0802,0.581,0,4,0.825,1,233713,-3.183,0.931,0
12/31/2017,30,39,20,44,-5,0.761,0.17,141.971,0.0853,0.256,4.96E-06,4,0.52,4,180823,-3.093,0.286,1
12/31/2017,35,41,14,41,0,0.506,0.0866,145.965,0.0434,0.173,0,4,0.674,6,259333,-10.532,0.183,1
12/31/2017,6,21,25,20,1,0.635,0.283,144.004,0.265,0.0223,0,4,0.702,11,203760,-6.917,0.873,0
12/31/2017,94,0,1,94,,0.816,0.159,181.967,0.269,0.00299,0,4,0.815,2,190288,-5.474,0.498,1
12/31/2017,53,73,5,78,-5,0.582,0.181,82.142,0.0433,0.0241,0,4,0.536,3,236987,-5.452,0.253,0
12/31/2017,1,48,50,37,11,0.56,0.0944,134.066,0.0406,0.013,0,4,0.853,1,206693,-4.961,0.86,1
12/31/2017,37,37,12,42,-5,0.15,0.108,139.208,0.041,0.844,1.15E-06,4,0.359,1,188933,-15.745,0.204,1
12/31/2017,44,68,20,64,4,0.606,0.166,160.223,0.456,0.00266,0,4,0.766,9,140000,-6.064,0.352,1
12/31/2017,24,27,18,35,-8,0.757,0.106,82.008,0.05,0.617,0,4,0.703,1,221747,-3.612,0.696,1
12/31/2017,29,29,22,33,-4,0.573,0.126,101.925,0.0585,0.495,0,4,0.775,11,171806,-4.933,0.667,1
12/31/2017,4,6,35,5,1,0.809,0.145,167.96,0.0441,0.00763,0.0757,4,0.601,0,187147,-4.814,0.249,1
12/31/2017,69,0,1,69,,0.687,0.396,168.127,0.0863,0.116,0.000297,4,0.437,0,251284,-5.5,0.299,1
12/31/2017,4,8,16,8,0,0.373,0.177,91.5,0.0505,0.615,0,4,0.661,5,201000,-8.249,0.523,1
12/31/2017,66,97,10,98,-1,0.538,0.13,153.711,0.0397,0.381,0,4,0.509,0,223044,-6.456,0.178,1
12/31/2017,3,47,38,47,0,0.769,0.104,97.985,0.123,0.0293,0.0101,4,0.726,6,233902,-5.043,0.733,1
12/31/2017,14,87,5,93,-6,0.439,0.664,90.761,0.211,0.802,0,4,0.56,9,303640,-10.211,0.626,0
12/31/2017,13,62,21,48,14,0.588,0.0906,113.617,0.0507,0.0285,2.11E-06,4,0.489,1,269600,-6.177,0.187,1
12/31/2017,9,17,18,21,-4,0.612,0.0852,109.959,0.0693,0.0805,3.83E-06,4,0.792,5,199849,-5.212,0.42,0
12/31/2017,20,23,10,29,-6,0.807,0.183,124.946,0.0432,0.129,0,4,0.72,11,197993,-4.59,0.305,0
12/31/2017,86,89,6,86,3,0.437,0.0842,83.985,0.0575,0.593,0,4,0.725,6,184080,-9.602,0.759,1
12/31/2017,79,83,10,79,4,0.711,0.247,120.013,0.061,0.496,0,4,0.846,0,197840,-7.939,0.883,1
12/31/2017,18,33,24,18,15,0.539,0.165,136.949,0.0421,0.199,1.66E-05,4,0.798,1,202547,-6.351,0.394,1
12/31/2017,62,66,11,62,4,0.722,0.0861,134.058,0.034,0.119,0,4,0.555,11,216960,-6.005,0.559,1
12/30/2017,91,91,4,97,-6,0.668,0.216,80.989,0.0291,0.14,0,4,0.634,5,224627,-5.488,0.635,1
12/30/2017,82,0,1,82,,0.743,0.163,107.996,0.159,0.152,0,4,0.814,9,214587,-2.968,0.367,1
12/30/2017,72,0,1,72,,0.824,0.138,121.056,0.0975,0.15,0,4,0.379,8,256163,-2.881,0.226,0
12/30/2017,94,96,4,100,-4,0.589,0.0715,120.034,0.115,0.319,0,4,0.776,9,240093,-4.543,0.668,0
12/30/2017,35,81,7,90,-9,0.436,0.342,82.994,0.155,0.331,1.30E-05,4,0.782,2,268933,-7.033,0.243,1
12/30/2017,67,0,1,67,,0.577,0.203,150.004,0.116,0.016,0,4,0.653,1,268947,-9.018,0.196,0
12/30/2017,1,50,37,47,3,0.611,0.0976,150.02,0.0888,0.000259,2.03E-05,4,0.904,1,177000,-6.842,0.4,0
12/30/2017,31,87,16,98,-11,0.391,0.297,134.021,0.242,0.469,4.13E-06,4,0.872,0,119133,-9.144,0.437,0
12/30/2017,41,0,3,44,,0.478,0.355,107.682,0.0293,0.189,2.48E-06,4,0.735,2,262960,-12.472,0.947,1
12/30/2017,61,0,1,61,,0.709,0.115,129.961,0.0733,0.145,0.000449,4,0.643,0,227088,-4.343,0.264,1
12/30/2017,80,0,2,80,,0.435,0.178,172.951,0.339,0.00707,0.000998,4,0.487,10,227533,-7.788,0.0849,1
12/30/2017,6,46,34,48,-2,0.799,0.091,121.991,0.0589,0.357,0,4,0.858,2,199440,-4.034,0.966,1
12/30/2017,47,69,20,71,-2,0.738,0.0856,130.02,0.0303,0.032,0.000225,4,0.663,7,157080,-5.48,0.825,1
12/30/2017,86,0,1,86,,0.889,0.133,85.803,0.413,0.0829,0,4,0.641,7,370133,-3.39,0.634,1
12/30/2017,64,76,5,84,-8,0.718,0.241,146.885,0.0547,0.168,0,4,0.793,9,228080,-4.966,0.649,0
12/30/2017,33,65,20,68,-3,0.801,0.265,128.027,0.0303,0.013,6.03E-06,4,0.551,6,240760,-5.069,0.625,1
12/30/2017,86,86,4,94,-8,0.324,0.108,117.863,0.0769,0.165,4.18E-06,4,0.635,6,309120,-9.51,0.0741,0
12/21/2017,8,45,50,49,-4,0.812,0.212,123.071,0.0358,0.198,0,4,0.627,6,220293,-4.215,0.504,1
12/21/2017,1,26,48,25,1,0.652,0.0931,95.977,0.0802,0.581,0,4,0.825,1,233713,-3.183,0.931,0
12/21/2017,1,23,47,32,-9,0.815,0.091,88.357,0.152,0.222,0,4,0.63,2,228827,-4.265,0.813,1
12/21/2017,1,37,47,40,-3,0.56,0.0944,134.066,0.0406,0.013,0,4,0.853,1,206693,-4.961,0.86,1
12/21/2017,4,25,44,30,-5,0.78,0.118,124.953,0.102,0.0492,0,4,0.784,10,204347,-4.275,0.722,0
12/21/2017,1,47,36,50,-3,0.611,0.0976,150.02,0.0888,0.000259,2.03E-05,4,0.904,1,177000,-6.842,0.4,0
12/21/2017,3,24,35,34,-10,0.769,0.104,97.985,0.123,0.0293,0.0101,4,0.726,6,233902,-5.043,0.733,1
12/21/2017,5,30,33,36,-6,0.626,0.0848,100.041,0.0432,0.0969,3.12E-05,4,0.774,3,211475,-4.432,0.777,0
12/21/2017,6,42,33,46,-4,0.799,0.091,121.991,0.0589,0.357,0,4,0.858,2,199440,-4.034,0.966,1
12/21/2017,4,5,32,5,0,0.809,0.145,167.96,0.0441,0.00763,0.0757,4,0.601,0,187147,-4.814,0.249,1
12/21/2017,3,14,32,19,-5,0.572,0.192,100.015,0.0387,0.57,0,4,0.629,5,250173,-7.733,0.386,0
12/21/2017,4,10,25,12,-2,0.795,0.0717,79.028,0.0504,0.0417,0.000113,4,0.801,1,163253,-5.115,0.754,0
12/21/2017,18,27,24,27,0,0.582,0.153,126.075,0.103,0.29,0,4,0.798,10,213400,-7.38,0.766,1
12/21/2017,1,7,23,9,-2,0.703,0.231,125.022,0.103,0.0659,0,4,0.926,11,223713,-6.337,0.485,0
12/21/2017,3,13,23,18,-5,0.678,0.128,102.681,0.0998,0.0164,1.31E-05,4,0.535,11,189440,-4.906,0.287,0
12/21/2017,6,12,22,16,-4,0.635,0.283,144.004,0.265,0.0223,0,4,0.702,11,203760,-6.917,0.873,0
12/21/2017,12,18,22,24,-6,0.346,0.0871,75.016,0.351,0.0151,7.04E-06,4,0.884,8,220307,-8.228,0.376,0
12/21/2017,11,21,21,11,10,0.625,0.0708,150.277,0.0386,0.164,0,4,0.335,7,241107,-7.462,0.346,1
12/21/2017,22,22,21,28,-6,0.539,0.165,136.949,0.0421,0.199,1.66E-05,4,0.798,1,202547,-6.351,0.394,1
12/21/2017,15,15,19,17,-2,0.696,0.179,116.054,0.0755,0.00256,9.71E-06,4,0.771,9,208827,-6.258,0.656,0
12/21/2017,14,0,19,37,,0.56,0.462,141.285,0.0611,0.652,0,4,0.676,8,124520,-6.281,0.828,1
12/21/2017,37,38,19,38,0,0.573,0.126,101.925,0.0585,0.495,0,4,0.775,11,171806,-4.933,0.667,1
12/21/2017,33,56,19,65,-9,0.801,0.265,128.027,0.0303,0.013,6.03E-06,4,0.551,6,240760,-5.069,0.625,1
12/21/2017,47,59,19,69,-10,0.738,0.0856,130.02,0.0303,0.032,0.000225,4,0.663,7,157080,-5.48,0.825,1
12/21/2017,13,33,18,51,-18,0.588,0.0906,113.617,0.0507,0.0285,2.11E-06,4,0.489,1,269600,-6.177,0.187,1
12/21/2017,44,77,18,74,3,0.606,0.166,160.223,0.456,0.00266,0,4,0.766,9,140000,-6.064,0.352,1
12/21/2017,2,2,17,3,-1,0.523,0.132,104.988,0.03,0.184,3.56E-05,4,0.765,2,217307,-4.333,0.394,1
12/21/2017,33,36,17,33,3,0.761,0.17,141.971,0.0853,0.256,4.96E-06,4,0.52,4,180823,-3.093,0.286,1
12/21/2017,11,16,16,14,2,0.633,0.0993,139.948,0.168,0.0232,0.000343,4,0.89,11,233087,-5.475,0.425,1
12/21/2017,53,57,16,56,1,0.524,0.2,140.053,0.245,0.0306,0,4,0.747,10,213132,-6.807,0.363,0
12/21/2017,1,60,16,72,-12,0.709,0.133,128.063,0.139,0.189,1.72E-05,4,0.769,9,211853,-6.432,0.514,0
12/21/2017,75,78,16,80,-2,0.634,0.0866,92.097,0.0468,0.214,0,4,0.638,6,196422,-6.474,0.473,1
12/21/2017,46,87,16,92,-5,0.66,0.103,94.053,0.0726,0.0319,0,4,0.804,10,169345,-4.86,0.257,0
12/21/2017,1,3,15,1,2,0.299,0.123,94.992,0.0263,0.779,0,3,0.587,8,259550,-7.365,0.356,1
12/21/2017,9,9,15,10,-1,0.612,0.0852,109.959,0.0693,0.0805,3.83E-06,4,0.792,5,199849,-5.212,0.42,0
12/21/2017,29,39,15,29,10,0.757,0.106,82.008,0.05,0.617,0,4,0.703,1,221747,-3.612,0.696,1
12/21/2017,57,58,15,57,1,0.929,0.103,130.024,0.0839,0.118,0,4,0.602,6,177306,-2.741,0.677,0
12/21/2017,31,85,15,87,-2,0.391,0.297,134.021,0.242,0.469,4.13E-06,4,0.872,0,119133,-9.144,0.437,0
12/21/2017,49,96,15,100,-4,0.528,0.125,79.532,0.313,0.0715,0,4,0.813,6,207039,-6.305,0.131,0
12/21/2017,8,11,14,8,3,0.736,0.0879,118.369,0.0302,0.06,0,4,0.675,0,181279,-3.604,0.607,1
12/21/2017,4,31,14,43,-12,0.776,0.155,160.053,0.127,0.0609,0,4,0.616,2,208187,-6.519,0.459,1
12/21/2017,45,48,14,54,-6,0.617,0.119,147.986,0.0561,0.401,0,4,0.671,10,222573,-8.72,0.62,1
12/21/2017,4,6,13,6,0,0.373,0.177,91.5,0.0505,0.615,0,4,0.661,5,201000,-8.249,0.523,1
12/21/2017,7,8,13,7,1,0.771,0.0853,175.957,0.244,0.0117,0,4,0.838,1,245387,-3.791,0.405,1
12/21/2017,46,51,13,52,-1,0.696,0.231,144.981,0.182,0.119,0,4,0.82,7,292910,-4.918,0.617,0
12/21/2017,58,61,13,63,-2,0.852,0.281,168.063,0.0933,0.163,2.04E-06,4,0.47,4,183200,-5.874,0.773,1
12/21/2017,44,74,13,78,-4,0.437,0.106,180.043,0.039,0.101,1.27E-06,4,0.258,11,239000,-6.593,0.0967,0
12/21/2017,47,70,13,79,-9,0.581,0.0828,130.012,0.07,0.0053,1.19E-05,4,0.808,11,172427,-5.43,0.758,1
12/21/2017,1,1,12,2,-1,0.535,0.143,159.764,0.0776,0.13,0.00013,4,0.575,5,218320,-6.637,0.127,0
12/21/2017,19,19,11,23,-4,0.543,0.199,143.916,0.0398,0.0777,0,4,0.573,8,223347,-5.357,0.308,0
12/21/2017,35,55,11,35,20,0.506,0.0866,145.965,0.0434,0.173,0,4,0.674,6,259333,-10.532,0.183,1
12/21/2017,41,43,11,41,2,0.844,0.087,170.142,0.275,0.0651,0,4,0.797,11,173600,-5.482,0.52,1
12/21/2017,53,53,11,55,-2,0.726,0.0745,103.001,0.054,0.032,0,4,0.667,8,174800,-4.172,0.77,1
12/21/2017,61,62,11,62,0,0.573,0.083,76.02,0.0292,0.179,0,4,0.579,1,207187,-5.991,0.637,1
12/21/2017,68,68,11,70,-2,0.427,0.107,76.08,0.0336,0.0446,2.32E-05,4,0.639,2,214627,-9.013,0.457,1
12/21/2017,63,73,11,77,-4,0.621,0.389,92.003,0.0443,0.0715,1.68E-06,4,0.584,1,178253,-5.703,0.634,1
